YEAR,WEEK,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation
2021,41,16.862550200803213,14.208216700317147,68.85742971887551,0.07268346111719604,0.2760240963855422,448.87628599831953,3.6954565248947597,152.80722891566265,2.5102409638554217,2.6666666666666665,991.144578313253,76.22489959839358
2021,42,14.156875000000001,9.990373298750558,57.5162037037037,0.001231060606060606,0.0015277777777777776,459.1222854169195,0.23617196056955092,152.38888888888889,2.5715277777777774,2.704398148148148,994.8645833333334,99.6574074074074
2021,43,11.764578833693305,9.726169176736132,75.53995680345572,0.2268554879246024,0.20323974082073432,21.45304509545869,6.991065284801786,75.45788336933046,4.110583153347732,4.71879049676026,988.1526997840173,60.16414686825054
2021,44,7.387744510978044,3.987705474755471,52.786427145708586,0.011687468436620727,0.0,42.39441039770021,0.3473157884816495,169.4750499001996,2.508183632734531,2.685828343313373,1003.049500998004,91.48902195608783
2021,45,8.608995983935742,6.7414985242173495,71.3855421686747,0.23610465960226446,0.13552208835341364,54.64979859195821,3.410872405283786,139.67469879518072,3.105020080321285,3.5957831325301206,991.2146586345382,47.39558232931727
2021,46,5.44374749498998,2.8146256623464234,61.476953907815634,0.06778948279845096,0.02813627254509018,70.473806979518,2.1037047341142445,153.8697394789579,2.8228456913827653,3.194188376753507,997.3270541082164,49.41683366733467
2021,47,2.179396378269618,-0.07880019593291043,52.96177062374245,0.013801236421550444,0.011187122736418512,73.80996485270508,2.2513757218128316,179.74245472837023,2.914486921529175,3.3766599597585514,995.9569416498994,55.545271629778675
2021,48,6.13582504970179,3.000467658525301,59.08548707753479,0.019214443071301913,0.04695825049701789,68.02072356281478,1.191613870748643,138.1013916500994,2.7954274353876736,2.956262425447316,993.3773359840955,47.864811133200796
2021,49,1.519954954954955,-0.23037012169962467,58.96396396396396,0.3318089168631327,0.23466216216216215,14.615831175486864,2.410560544360512,154.53153153153153,3.410135135135135,4.210135135135135,991.2308558558559,56.281531531531535
2021,50,6.05402,4.076546075023206,67.53,0.015654230748229955,0.02634,29.24724232022279,1.6179458711755819,125.506,3.5198,4.0526,997.4878,50.002
2021,51,3.560060975609756,1.865031872587191,69.2479674796748,0.030980943247305,0.01845528455284553,31.83945177246457,2.3262574635477096,125.73983739837398,3.0378048780487803,3.2979674796747966,990.1193089430894,51.0
2021,52,2.852960893854749,1.9384379256568687,78.81843575418995,0.29589000532996423,0.17854748603351955,33.10531318475236,5.495094458811221,110.53072625698324,3.156703910614525,3.189106145251397,986.8614525139666,26.12849162011173
2022,1,-6.714291417165669,-7.50924539424458,64.04590818363273,0.0029249250335778155,0.00019960079840319363,28.66042555209656,1.4812246984759965,172.35129740518963,3.4686626746506986,4.3375249500998,996.9379241516966,62.69061876247505
2022,2,-2.8016666666666667,-4.044191873233114,66.22690763052209,0.0035380191460706754,0.0018674698795180724,28.71130321891796,2.3978087576893676,110.96987951807229,3.4413654618473895,3.576907630522088,999.1853413654618,48.0
2022,3,-4.744121212121213,-6.027882782785283,62.82020202020202,0.02394700090717666,0.01888888888888889,29.901289189616563,3.9321343065369434,166.77575757575758,3.1977777777777776,3.7767676767676766,997.7074747474747,64.88282828282829
2022,4,-7.696305220883534,-8.631252446312688,60.77710843373494,0.03960095911903139,0.01783132530120482,36.07238931154589,6.6558255955846315,154.74899598393574,2.999598393574297,3.2437751004016064,997.7542168674698,67.64859437751004
2022,5,-3.13776,-4.24711518570242,67.362,0.07953606615734275,0.06258,15.89882212181788,8.860448533640023,125.916,3.9024,4.699,1000.5432,68.062
2022,6,-2.2376814516129033,-3.4314683257716894,64.18951612903226,0.11999518669388261,0.04308467741935484,4.122127481303873,2.4500530355025893,172.07258064516128,3.1794354838709675,3.7375,992.7171370967742,83.60887096774194
2022,7,-1.3890101010101008,-3.4715949185192514,60.97575757575758,0.1204671208547093,0.2220808080808081,7.340241911035596,4.760758739637346,147.73939393939395,3.8353535353535353,4.864444444444445,996.6343434343435,98.60606060606061
2022,8,-1.5645908183632735,-2.224103791701609,72.80439121756487,0.25430815016673236,0.15558882235528942,18.68898342023612,7.233889714538212,110.6187624750499,3.3818363273453094,3.5970059880239518,1000.9223552894211,95.1996007984032
2022,9,4.8017529880478085,2.093639715223232,64.16733067729083,0.1474465773270554,0.06067729083665339,25.55839631974136,0.7703244011741366,103.28884462151395,3.4657370517928285,3.742629482071713,996.9998007968128,117.96613545816733
2022,10,-0.811881390593047,-2.2368894042330933,58.34969325153374,0.16781042566188104,0.08987730061349694,24.071856408830705,7.398751533459796,163.21267893660533,3.2713701431492845,3.670756646216769,996.178936605317,-53.445807770961146
2022,11,7.322430278884462,5.21303890527902,72.92828685258964,0.1226273286026072,0.1201593625498008,26.190471431737414,7.9308459208903574,95.0179282868526,2.9153386454183265,2.9918326693227093,993.0085657370518,117.10956175298804
2022,12,5.619679358717434,4.071337856435764,69.96593186372745,0.10840838303112248,0.12374749498997996,41.54748171040879,7.959714609942777,131.02605210420842,3.149298597194389,3.431663326653307,988.472745490982,93.92985971943888
2022,13,3.3571543086172344,1.7309248958971888,71.35871743486975,0.5579683958681635,0.43360721442885775,64.32665023165312,12.785741402605996,117.29258517034069,3.1454909819639276,3.3264529058116232,990.5685370741484,106.31462925851703
2022,14,6.283866396761134,4.6191101060193995,73.31174089068826,0.25453865283652516,0.28058704453441297,90.6423824327968,11.629193874434636,128.21862348178138,3.2848178137651822,3.58502024291498,984.6817813765182,130.3987854251012
2022,15,9.466457489878543,6.4180643057457765,57.66599190283401,0.08566425357072978,0.13953441295546556,112.13009489336721,2.0039733305239076,133.56477732793522,3.4775303643724693,3.964574898785425,990.9085020242915,162.1497975708502
2022,16,11.956296296296296,8.245442829784839,67.28641975308642,0.1608275067903321,0.2721728395061728,75.82687402734489,7.594013659936833,120.32098765432099,3.3466666666666662,3.791358024691358,996.7419753086419,136.9604938271605
2022,17,8.43528,6.529926863774524,66.672,0.15762767615363363,0.20046,27.590697817076553,4.624254213871235,116.342,3.47,3.8556,996.553,116.294
2022,18,8.485566801619433,7.679623402125765,78.83198380566802,0.3713128976286871,0.250748987854251,21.306655053109495,6.428623377882754,51.79352226720648,3.7746963562753035,4.142914979757085,993.6257085020243,126.5506072874494
2022,19,21.593286852589642,16.995728485687895,62.537848605577686,0.02032989537178389,0.012749003984063744,17.083918152450345,1.3472819784714742,94.72709163346613,2.6661354581673304,2.7247011952191236,993.734860557769,233.36653386454182
2022,20,16.35845041322314,13.352189866039142,69.21280991735537,0.31305548322525406,0.21873966942148762,28.51294302951987,6.052078279526526,105.78305785123968,2.575413223140496,2.69400826446281,989.7400826446282,163.46074380165288
2022,21,15.960420841683367,13.574200259338804,74.687374749499,0.17508851666826603,0.06691382765531062,41.024097488535,3.3614389442452026,80.56713426853707,2.9717434869739474,3.306613226452906,993.102004008016,199.4629258517034
2022,22,20.534690618762472,16.110938700301855,62.31736526946108,0.07238577152672768,0.03189620758483034,22.23138097837188,2.2205504251977954,97.0379241516966,2.381636726546906,2.436327345309381,991.3127744510979,220.57684630738524
2022,23,17.51226720647773,15.173524982719464,74.84008097165992,0.21255760927134482,0.23281376518218624,58.842939711123286,4.081995026796053,94.6497975708502,2.568825910931174,2.493522267206478,989.7257085020243,170.91295546558703
2022,24,24.226754032258064,18.960211834395725,60.96774193548387,0.07944861011115596,0.1377217741935484,82.25051176239903,0.6146768047482747,87.9758064516129,2.7131048387096777,2.849798387096774,993.8483870967742,282.3891129032258
2022,25,25.414431137724552,18.928379767411283,54.259481037924154,0.13461221270034782,0.0813373253493014,89.04963785004846,1.9072035569579404,116.15169660678643,2.4085828343313374,2.549500998003992,995.4071856287425,253.95009980039922
2022,26,23.231354581673305,17.82742083027407,56.37250996015936,0.034606801370598045,0.008326693227091633,104.30110379979078,0.6431505737096479,106.63147410358566,2.3637450199203185,2.300199203187251,997.552390438247,258.5557768924303
2022,27,22.90793172690763,20.755321083527267,79.74698795180723,0.2197403395080766,0.3345582329317269,143.89540238854002,3.0280791745232283,65.43574297188755,2.886947791164659,2.888955823293173,994.9722891566265,200.16867469879517
2022,28,22.36788844621514,19.91972469403822,77.19123505976096,0.20849774554476705,0.27846613545816734,170.3914509626168,4.378653052460816,88.2988047808765,2.8774900398406373,2.9229083665338647,993.1513944223108,161.0
2022,29,26.734570858283433,21.532987245896695,62.6686626746507,0.2596943108087899,0.30207584830339324,225.03219473132035,2.1696114124897568,142.92215568862275,2.644111776447106,3.0409181636726546,988.9189620758483,242.43912175648703
2022,30,23.144828973843058,19.177524746148393,64.57344064386318,0.07961037168408726,0.058048289738430583,270.029206170632,0.9889504294205288,115.40040241448692,2.24989939637827,2.0696177062374246,994.6255533199196,219.0281690140845
2022,31,25.631737373737373,22.395624052559224,75.60808080808081,0.028531285261893486,0.12074747474747476,278.28550089399107,1.724769994562154,111.61818181818182,2.418181818181818,2.452121212121212,993.1983838383838,183.64040404040404
2022,32,21.709640718562877,18.96581646430614,72.45309381237524,0.07045920366686613,0.0686626746506986,305.93253773224245,1.9782170174803515,85.5688622754491,2.677844311377245,2.64810379241517,996.9049900199601,174.7864271457086
2022,33,22.059810810810813,19.407439201843964,75.34324324324324,0.2048331530771057,0.13678378378378378,242.28999081014095,2.8985529358000277,49.50810810810811,2.670810810810811,1.8935135135135135,995.2624324324323,196.04594594594596
